,Arcade,Venue_ID,Venue_Name,Venue_Distance,Venue_Address,Venue_Latitude,Venue_Longitude,Category_ID,Category_Name,Venue_Rating
74,Grand Central Building - Lower Arcade,5ba5a8691c0b34002c7ff7dc,i5 Pho,47,213 1st Ave S,47.600331,-122.33456799999999,4bf58dd8d48988d14a941735,Vietnamese Restaurant,Not Rated
75,Grand Central Building - Lower Arcade,49fe4977f964a5208b6f1fe3,Caffè Umbria,141,320 Occidental Ave S,47.59943514119855,-122.33285708962084,4bf58dd8d48988d1e0931735,Coffee Shop,8.6
76,Ice Box,5026935be4b0f46cce569714,Holy High Consulate of Off World Affairs,13,No Address,47.65971891773214,-122.36465150161156,4e52d2d203646f7c19daa8ae,Animal Shelter,Not Rated
77,Ice Box,49e3ceb2f964a520d9621fe3,Treehouse Bar & Grill,46,4332 Leary Way NW,47.65988494,-122.36536,4bf58dd8d48988d116941735,Bar,Not Rated
78,Ice Box,501cc1e4e4b0db1da5c59349,Captain Spuds Gravy Grotto,48,No Address,47.659586543930644,-122.36420354092905,4bf58dd8d48988d1c9941735,Ice Cream Shop,Not Rated
79,Ice Box,5e98dab9bf7b490007b73e9e,Tres’ House Of Cheesesteaks,49,No Address,47.659391,-122.364923,4bf58dd8d48988d1c5941735,Sandwich Place,Not Rated
80,Ice Box,5019c731e4b081336a6e4a64,Doom Squad HQ,59,No Address,47.6596735007907,-122.36397953358185,4f4534884b9074f6e4fb0174,Funeral Home,Not Rated
81,Ice Box,51d5d947498e004faff93afe,Bad Jimmy's Brewing Co.,66,4358B Leary Way NW,47.660077953176184,-122.36555330747845,50327c8591d4c4b30a586d5d,Brewery,7.8
82,Ice Box,59001c8d86f4cc1af8e74e01,Big Mario's Frelard,70,4354 Leary Way NW,47.660042366702996,-122.36562539876593,4bf58dd8d48988d1ca941735,Pizza Place,6.9
83,Ice Box,4a18afb8f964a520d9791fe3,Four B's,85,4300 Leary Way NW,47.65907350961956,-122.36449164352696,4bf58dd8d48988d116941735,Bar,6.4
84,Ice Box,4cd61e2094848cfac846ebb1,Hale's Palladium,89,4301 Leary Way NW,47.65935268820093,-122.36571366703829,5032792091d4c4b30a586d5c,Concert Hall,8.2
85,Ice Box,5ac3f52a9f8a9f450ead46c3,El Camion,89,4301 Leary Way NW,47.65903752503237,-122.36501112031759,4bf58dd8d48988d151941735,Taco Place,7.5
86,Ice Box,5d0b15c7c9f907002ca6950c,S/T Hooligans,91,No Address,47.660254,-122.365789,4bf58dd8d48988d155941735,Gastropub,Not Rated
87,Ice Box,40b13b00f964a52094f61ee3,Hale's Ales Brewery & Pub,98,4301 Leary Way NW,47.65894345068,-122.36455401068085,50327c8591d4c4b30a586d5d,Brewery,7.2
88,Ice Box,4aaed84af964a520836320e3,Ballard Animal Hospital,130,4368 Leary Way NW,47.660625801518755,-122.36600573723301,4d954af4a243a5684765b473,Veterinarian,Not Rated
89,Ice Box,58804495ea29b80cdc4f67c7,Ballard and Fremont Neighborhood Acupuncture,138,630 NW 44th St,47.661,-122.36534,52e81612bcbc57f1066b7a3b,Acupuncturist,Not Rated
90,Ice Box,4fc66c11e4b035dd6537a68c,hertz equipment rental,142,No Address,47.65854493504226,-122.36486000057891,4bf58dd8d48988d130941735,Building,Not Rated
91,Ice Box,4e44336c483b132669d34ff9,Allied Ice,143,615 NW Bright St,47.660801509952286,-122.36599120624143,4bf58dd8d48988d1ff941735,Miscellaneous Shop,Not Rated
92,Ice Box,4b6df3b6f964a5207b9e2ce3,Pacific Crest Montessori School,146,600 NW Bright St,47.66069806858738,-122.36620883948817,4bf58dd8d48988d198941735,College Academic Building,Not Rated
93,Ice Box,5520fa32498e1ca4cc95fcd9,The Substation,185,645 NW 45th St,47.66141435854388,-122.36546405069835,4bf58dd8d48988d11f941735,Nightclub,7.6
94,Ice Box,4bca4081937ca5931c85a792,People's Storage,198,4213 Leary Way NW,47.658083311307315,-122.36417035047629,4f04b1572fb6e1c99f3db0bf,Storage Facility,Not Rated
95,Klondike Arcade,535b2e0211d22bdbbe32fe22,bicycle tuk tuk,10,No Address,47.606163,-122.34067,4e4c9077bd41f78e849722f9,Bike Rental / Bike Share,Not Rated
96,Klondike Arcade,4582a7a8f964a5207b3f1fe3,Pirates Plunder,13,1301 Alaskan Way,47.606198493796434,-122.34084060714308,4bf58dd8d48988d128951735,Gift Shop,7.3
97,Klondike Arcade,52fa333911d2bde91aa08d8f,USCG Medical/Dental,18,No Address,47.60620097990539,-122.34044086644948,4bf58dd8d48988d177941735,Doctor's Office,Not Rated
98,Klondike Arcade,527bfcc611d26e2440c7a89e,Sports Den,23,No Address,47.606112,-122.340896,4bf58dd8d48988d1f2941735,Sporting Goods Shop,Not Rated
99,Klondike Arcade,51563a41e4b0af5148ca1b89,Yellow Pedicab,24,No Address,47.606303,-122.340992,4f2a23984b9023bd5841ed2c,Moving Target,Not Rated
100,Klondike Arcade,4d978fd2af3d236a086127c7,Oyster Bar,33,1301 Alaskan Way,47.6059645,-122.34075636,4bf58dd8d48988d1ce941735,Seafood Restaurant,Not Rated
101,Klondike Arcade,49e7ab3df964a520ff641fe3,The Crab Pot,35,1301 Alaskan Way,47.60603215273269,-122.34100272967571,4bf58dd8d48988d1ce941735,Seafood Restaurant,8.0
102,Klondike Arcade,4c8ae4ef9ef0224b5c775f7b,Seattle Waterfront,37,2711-2799 Alaskan Way,47.60639398655344,-122.34112966639444,56aa371be4b08b9a8d5734c3,Waterfront,9.0
103,Klondike Arcade,4c8c4d55ed3ab60c4cda6621,Seattle Bay Creamery,40,No Address,47.60590305116718,-122.34057096785864,4bf58dd8d48988d1d0941735,Dessert Shop,6.4
104,Klondike Arcade,4dbcaa991e72b351cab99cd7,John T Williams Memorial Totem Pole Project,40,413 Harrison St,47.606371329161924,-122.34119173377684,4bf58dd8d48988d166941735,Sculpture Garden,Not Rated
105,Klondike Arcade,4c77edff93ef236afa74aa0f,Alaskan Sourdough Bakery,44,1301 Alaskan Way,47.60616201806928,-122.34125559886057,4bf58dd8d48988d16a941735,Bakery,8.0
