,City,Arcade,Venue_ID,Venue_Name,Venue_Address
711,"Atlanta, GA",Washington Heights Arcade and Bingo,4bd33cb241b9ef3b63a2ffe5,The Children's Place,600 W 181st St
712,"Atlanta, GA",Washington Heights Arcade and Bingo,60d0b3042678d47abf9da7a0,Target,602 W. 181st St
713,"Atlanta, GA",Washington Heights Arcade and Bingo,4c51db817f6e20a1eb8ecbea,That's Amore Pizza,1415 St Nicholas ave
714,"Atlanta, GA",Washington Heights Arcade and Bingo,4afcba6af964a5206d2522e3,La Casa del Mofongo,1447 Saint Nicholas Ave
715,"Atlanta, GA",Young's Video Arcade Games and Internet Service,4e53d7946365676e99de22ec,Jimmy Jazz,46 Belmont Ave
716,"Atlanta, GA",Young's Video Arcade Games and Internet Service,4c7c060ca8683704ab1f184d,China Pavillion,70 Belmomy ave
717,"Atlanta, GA",Young's Video Arcade Games and Internet Service,5ee000964e0cfe1cad546687,Collective Fare,69 Belmont Ave
718,"Atlanta, GA",Young's Video Arcade Games and Internet Service,591f560d5d891b595c6f7b19,Brownsville Community Culinary Center by Melting Pot Foundation,69 Belmont Ave
719,"Atlanta, GA",Young's Video Arcade Games and Internet Service,4e7de7928231e88c0cc2c6f9,Nails Spa,No Address
720,"Atlanta, GA",Young's Video Arcade Games and Internet Service,551f0ef9498e51f9cac6b5e3,Dollar Tree,39  Belmont Ave
721,"Atlanta, GA",Young's Video Arcade Games and Internet Service,4e7614a4c65bb91db4a40674,People's Choice Meat Warehouse,134 Osborn St
722,"Atlanta, GA",Young's Video Arcade Games and Internet Service,4c50b8375ee81b8d87ec07ff,NYCHA - Langston Hughes Apartments,301 Sutter Ave
723,"Atlanta, GA",Young's Video Arcade Games and Internet Service,4c0140e59a950f4772cc08c6,M. Slavin & Sons,31 Belmont Ave
724,"Atlanta, GA",Young's Video Arcade Games and Internet Service,528bafe611d2cef4e5aa0ac7,CTown Supermarkets,29 Belmont Ave
725,"Atlanta, GA",Young's Video Arcade Games and Internet Service,4f3260c919836c91c7d1e640,Belmont Coffee Shop,101 Belmont Ave
726,"Atlanta, GA",Young's Video Arcade Games and Internet Service,6092aa665db92416d269830a,B14 Pitkin Ave & Osborn St,Pitkin Ave
727,"Atlanta, GA",Young's Video Arcade Games and Internet Service,4e698e83b0fb8b8a83d21a2f,Ps 284,No Address
728,"Atlanta, GA",Young's Video Arcade Games and Internet Service,4e98b45d2c5bf1484659a444,Cherry Valley Market,381 Mother Gaston Blvd
729,"Atlanta, GA",Young's Video Arcade Games and Internet Service,4fdb8a9d7e27bf02d38648f4,FDNY Engine 231/Ladder 120,107 Watkins St
730,"Atlanta, GA",Young's Video Arcade Games and Internet Service,54076ef3498ee6cd30789864,Planet Fitness,441 Rockaway Ave
731,"Atlanta, GA",Young's Video Arcade Games and Internet Service,4dc815697d8b14fb46690e0c,Hair Town Beauty Supply,470 Rockaway Ave
732,"Atlanta, GA",Young's Video Arcade Games and Internet Service,4cec643f82125481584b59a1,Hair And Nail Spa,1699 Pitkin Ave
733,"Atlanta, GA",Young's Video Arcade Games and Internet Service,4b6382bdf964a520997f2ae3,NYCHA - Brownsville Houses,284 Sutter Ave
734,"Atlanta, GA",Young's Video Arcade Games and Internet Service,4de3c920ae60e7f3ac0ef275,Bargain Hunter,1530 Pitkin Ave
735,"Atlanta, GA",arcade edit,4f0da371e4b03684a48bcc5c,Universum New York,129 W 29th St
736,"Atlanta, GA",arcade edit,4dac4a2d43a1128197226b24,"Rocket Fuel, Inc.",129 W 29th St Fl 8
737,"Atlanta, GA",arcade edit,50aba1ace4b082c93a8482af,Pioneers Bar,138 W 29th St
738,"Atlanta, GA",arcade edit,5caf7e3d31ac6c002c4a3f41,Steak N’ Lobster,129 W 29th St
739,"Atlanta, GA",arcade edit,4ba62bfff964a520d63839e3,Digital Arts,130 W 29th St Fl 8
740,"Atlanta, GA",arcade edit,4be7384e2468c9280b410243,Chelton's Bar & Grille at Doubletree Hotel,128 W 29th St
741,"Atlanta, GA",arcade edit,4d079d2f30a58cfad696b1e7,Modus Agency,129 W 29th St
742,"Atlanta, GA",arcade edit,5d0e967953331f00233323d2,Escape Virtuality,130 W 29th St
743,"Atlanta, GA",arcade edit,58b987cf13af1c0df9c3ff00,Pulse Recording Studio,No Address
744,"Atlanta, GA",arcade edit,542eec02498ef7f7cf360c2e,One Medical Treehouse,129 W 29th St
745,"Atlanta, GA",arcade edit,4ad46f88f964a520dde720e3,DoubleTree by Hilton,128 W 29th St
746,"Atlanta, GA",arcade edit,5df8fc6978d20d0007d88eea,xtraCHEF,135 W 29th St Rm 1205
747,"Atlanta, GA",arcade edit,4c157fd7a1010f4719344e18,bass hit studios,130 W 29th St
748,"Atlanta, GA",arcade edit,4e30a3ce14954cb0e5f25904,Yoga Collective,135 W 29th St Rm 603
749,"Atlanta, GA",arcade edit,5d78260fe4af590008aee6bb,Mensch Studio,135 W 29th St
750,"Atlanta, GA",arcade edit,559e9e3c498e714621684285,Red Seat Ventures,129 W 29th St
751,"Atlanta, GA",arcade edit,53dd7dcf498e62f1e9a63c8e,Haymarket,Broadway
752,"Atlanta, GA",arcade edit,4c8a4e79cb08ef3b4bf132c1,104 west 29th,104 W 29th St
753,"Atlanta, GA",arcade edit,42911d00f964a520f5231fe3,New York Penn Station,1 Penn Plz
754,"Atlanta, GA",arcade edit,4dff759645dd3320c88318f3,Daniel Scuderi Antiques Inc,47-15 Barnett Ave.
