,Arcade,Venue_ID,Venue_Name,Venue_Distance,Venue_Address,Venue_Latitude,Venue_Longitude,Category_ID,Category_Name,Venue_Rating
80,Foege's Arcade,58bc58e891936a61c9aebc32,fulton-glenwood park,231,No Address,33.742144,-84.38247700000002,4bf58dd8d48988d163941735,Park,Not Rated
81,Foege's Arcade,51b28c367dd2c716cc691126,Summerhill,264,No Address,33.7387898705659,-84.38598329096268,4f2a210c4b9023bd5841ed28,Housing Development,Not Rated
82,Foege's Arcade,504f7ec27043f547c9732532,Atlanta Olympic Cauldron Tower,373,445 Capitol Ave SW,33.741630942898766,-84.38807092189822,4bf58dd8d48988d12d941735,Monument / Landmark,8.3
83,Foege's Arcade,4b6cdadbf964a5205e592ce3,1996 Olympic Games Cauldron,375,435 Capitol Av SE,33.74162025811198,-84.38810554098399,4deefb944765f83613cdba6e,Historic Site,8.2
84,Foege's Arcade,4c0fc2e17189c9288096dab6,Martin Luther King Jr. Middle School,415,595 Hill St,33.7386337096175,-84.3804395198822,4bf58dd8d48988d1a8941735,General College & University,Not Rated
85,Foege's Arcade,6079f2c50868b55eec5b39b9,Maepole,421,72 Georgia Ave SE,33.736909999999995,-84.384937,4c2cd86ed066bed06c3c5209,Gluten-free Restaurant,Not Rated
86,Foege's Arcade,612181628039c517ba278ca0,Press Shop,431,72 Georgia Ave SE,33.736877,-84.385285,52f2ab2ebcbc57f1066b8b28,Print Shop,Not Rated
87,Foege's Arcade,53640737498edfa7e2905d15,Turner Field Hyundai Lot,439,No Address,33.743423461914055,-84.38760375976562,4bf58dd8d48988d171941735,Event Space,Not Rated
88,Foege's Arcade,5d055bc59b0473002c8d605b,Big Softie,440,68 Georgia Ave SE,33.736899,-84.38573000000002,4bf58dd8d48988d1c9941735,Ice Cream Shop,Not Rated
89,Foege's Arcade,5d0d6de2b990ec002348181c,Halfway Crooks Beer,443,60 Georgia Ave SE,33.736942,-84.38595600000002,50327c8591d4c4b30a586d5d,Brewery,Not Rated
90,Foege's Arcade,5d4a03a2c202400007394bb7,Junior’s Pizza,459,77 Georgia Ave SE,33.736656594623724,-84.38545728002202,4bf58dd8d48988d1ca941735,Pizza Place,Not Rated
